exposed,infected,n_general_tested,n_infected_tested,n_neighbors_tested,n_neighbors_traced,quarantined,recovered,susceptible,test_rate,step,day
1,1,0,0,0,0,0,5469,4529,0.0,464,92.8
0,2,0,0,0,0,0,5469,4529,0.0,465,93.0
0,2,0,0,0,0,0,5469,4529,0.0,466,93.2
0,2,0,0,0,0,0,5469,4529,0.0,467,93.4
0,1,0,0,0,0,0,5470,4529,0.0,468,93.6
0,1,0,0,0,0,0,5470,4529,0.0,469,93.8
0,1,0,0,0,0,0,5470,4529,0.0,470,94.0
0,1,0,0,0,0,0,5470,4529,0.0,471,94.2
0,1,0,0,0,0,0,5470,4529,0.0,472,94.4
0,1,0,0,0,0,0,5470,4529,0.0,473,94.6
0,1,0,0,0,0,0,5470,4529,0.0,474,94.8
0,1,0,0,0,0,0,5470,4529,0.0,475,95.0
0,1,0,0,0,0,0,5470,4529,0.0,476,95.2
0,1,0,0,0,0,0,5470,4529,0.0,477,95.4
0,1,0,0,0,0,0,5470,4529,0.0,478,95.6
0,1,0,0,0,0,0,5470,4529,0.0,479,95.8
0,1,0,0,0,0,0,5470,4529,0.0,480,96.0
0,1,0,0,0,0,0,5470,4529,0.0,481,96.2
0,0,0,0,0,0,0,5471,4529,0.0,482,96.4
