exposed,infected,n_general_tested,n_infected_tested,n_neighbors_tested,n_neighbors_traced,quarantined,recovered,susceptible,test_rate,step,day
340,228,0,0,0,0,0,4849,4583,0.0,470,94.0
333,228,0,0,0,0,0,4863,4576,0.0,471,94.2
326,230,0,0,0,0,0,4879,4565,0.0,472,94.4
324,227,0,0,0,0,0,4895,4554,0.0,473,94.6
322,227,0,0,0,0,0,4906,4545,0.0,474,94.8
325,222,0,0,0,0,0,4921,4532,0.0,475,95.0
315,217,0,0,0,0,0,4941,4527,0.0,476,95.2
317,215,0,0,0,0,0,4952,4516,0.0,477,95.4
322,207,0,0,0,0,0,4967,4504,0.0,478,95.6
315,207,0,0,0,0,0,4983,4495,0.0,479,95.8
312,208,0,0,0,0,0,4993,4487,0.0,480,96.0
314,203,0,0,0,0,0,5007,4476,0.0,481,96.2
305,213,0,0,0,0,0,5017,4465,0.0,482,96.4
306,209,0,0,0,0,0,5028,4457,0.0,483,96.6
301,210,0,0,0,0,0,5044,4445,0.0,484,96.8
300,211,0,0,0,0,0,5054,4435,0.0,485,97.0
302,208,0,0,0,0,0,5064,4426,0.0,486,97.2
298,205,0,0,0,0,0,5079,4418,0.0,487,97.4
306,203,0,0,0,0,0,5090,4401,0.0,488,97.6
298,204,0,0,0,0,0,5102,4396,0.0,489,97.8
291,208,0,0,0,0,0,5112,4389,0.0,490,98.0
291,214,0,0,0,0,0,5118,4377,0.0,491,98.2
286,211,0,0,0,0,0,5133,4370,0.0,492,98.4
279,220,0,0,0,0,0,5143,4358,0.0,493,98.6
287,219,0,0,0,0,0,5151,4343,0.0,494,98.8
284,210,0,0,0,0,0,5170,4336,0.0,495,99.0
278,210,0,0,0,0,0,5185,4327,0.0,496,99.2
275,206,0,0,0,0,0,5201,4318,0.0,497,99.4
273,208,0,0,0,0,0,5212,4307,0.0,498,99.6
274,201,0,0,0,0,0,5228,4297,0.0,499,99.8
265,198,0,0,0,0,0,5248,4289,0.0,500,100.0
263,198,0,0,0,0,0,5257,4282,0.0,501,100.2
253,200,0,0,0,0,0,5271,4276,0.0,502,100.4
252,198,0,0,0,0,0,5285,4265,0.0,503,100.6
253,194,0,0,0,0,0,5298,4255,0.0,504,100.8
251,195,0,0,0,0,0,5308,4246,0.0,505,101.0
245,188,0,0,0,0,0,5327,4240,0.0,506,101.2
248,185,0,0,0,0,0,5338,4229,0.0,507,101.4
247,184,0,0,0,0,0,5348,4221,0.0,508,101.6
247,182,0,0,0,0,0,5358,4213,0.0,509,101.8
250,174,0,0,0,0,0,5374,4202,0.0,510,102.0
252,167,0,0,0,0,0,5386,4195,0.0,511,102.2
248,170,0,0,0,0,0,5400,4182,0.0,512,102.4
242,165,0,0,0,0,0,5414,4179,0.0,513,102.6
239,162,0,0,0,0,0,5428,4171,0.0,514,102.8
234,161,0,0,0,0,0,5439,4166,0.0,515,103.0
234,160,0,0,0,0,0,5449,4157,0.0,516,103.2
234,154,0,0,0,0,0,5459,4153,0.0,517,103.4
232,160,0,0,0,0,0,5464,4144,0.0,518,103.6
225,158,0,0,0,0,0,5478,4139,0.0,519,103.8
217,167,0,0,0,0,0,5485,4131,0.0,520,104.0
222,160,0,0,0,0,0,5496,4122,0.0,521,104.2
220,161,0,0,0,0,0,5503,4116,0.0,522,104.4
214,164,0,0,0,0,0,5513,4109,0.0,523,104.6
214,160,0,0,0,0,0,5526,4100,0.0,524,104.8
213,159,0,0,0,0,0,5536,4092,0.0,525,105.0
213,160,0,0,0,0,0,5543,4084,0.0,526,105.2
214,156,0,0,0,0,0,5555,4075,0.0,527,105.4
211,154,0,0,0,0,0,5565,4070,0.0,528,105.6
210,150,0,0,0,0,0,5573,4067,0.0,529,105.8
204,155,0,0,0,0,0,5580,4061,0.0,530,106.0
199,154,0,0,0,0,0,5589,4058,0.0,531,106.2
198,155,0,0,0,0,0,5595,4052,0.0,532,106.4
197,155,0,0,0,0,0,5604,4044,0.0,533,106.6
195,157,0,0,0,0,0,5612,4036,0.0,534,106.8
194,152,0,0,0,0,0,5620,4034,0.0,535,107.0
192,150,0,0,0,0,0,5627,4031,0.0,536,107.2
191,148,0,0,0,0,0,5637,4024,0.0,537,107.4
189,149,0,0,0,0,0,5644,4018,0.0,538,107.6
188,146,0,0,0,0,0,5653,4013,0.0,539,107.8
186,145,0,0,0,0,0,5660,4009,0.0,540,108.0
185,143,0,0,0,0,0,5668,4004,0.0,541,108.2
180,141,0,0,0,0,0,5680,3999,0.0,542,108.4
178,141,0,0,0,0,0,5686,3995,0.0,543,108.6
174,141,0,0,0,0,0,5693,3992,0.0,544,108.8
174,140,0,0,0,0,0,5701,3985,0.0,545,109.0
176,139,0,0,0,0,0,5708,3977,0.0,546,109.2
171,143,0,0,0,0,0,5711,3975,0.0,547,109.4
169,140,0,0,0,0,0,5721,3970,0.0,548,109.6
165,142,0,0,0,0,0,5726,3967,0.0,549,109.8
166,142,0,0,0,0,0,5731,3961,0.0,550,110.0
170,138,0,0,0,0,0,5738,3954,0.0,551,110.2
165,139,0,0,0,0,0,5744,3952,0.0,552,110.4
161,137,0,0,0,0,0,5753,3949,0.0,553,110.6
156,136,0,0,0,0,0,5762,3946,0.0,554,110.8
157,130,0,0,0,0,0,5772,3941,0.0,555,111.0
155,129,0,0,0,0,0,5780,3936,0.0,556,111.2
151,131,0,0,0,0,0,5787,3931,0.0,557,111.4
150,133,0,0,0,0,0,5794,3923,0.0,558,111.6
154,127,0,0,0,0,0,5801,3918,0.0,559,111.8
149,123,0,0,0,0,0,5810,3918,0.0,560,112.0
147,125,0,0,0,0,0,5815,3913,0.0,561,112.2
148,121,0,0,0,0,0,5822,3909,0.0,562,112.4
147,115,0,0,0,0,0,5833,3905,0.0,563,112.6
145,117,0,0,0,0,0,5837,3901,0.0,564,112.8
140,115,0,0,0,0,0,5848,3897,0.0,565,113.0
140,112,0,0,0,0,0,5855,3893,0.0,566,113.2
137,115,0,0,0,0,0,5861,3887,0.0,567,113.4
134,114,0,0,0,0,0,5869,3883,0.0,568,113.6
133,110,0,0,0,0,0,5878,3879,0.0,569,113.8
130,106,0,0,0,0,0,5887,3877,0.0,570,114.0
129,103,0,0,0,0,0,5897,3871,0.0,571,114.2
128,101,0,0,0,0,0,5902,3869,0.0,572,114.4
126,103,0,0,0,0,0,5909,3862,0.0,573,114.6
127,103,0,0,0,0,0,5912,3858,0.0,574,114.8
131,102,0,0,0,0,0,5918,3849,0.0,575,115.0
131,106,0,0,0,0,0,5921,3842,0.0,576,115.2
127,112,0,0,0,0,0,5925,3836,0.0,577,115.4
127,111,0,0,0,0,0,5931,3831,0.0,578,115.6
127,110,0,0,0,0,0,5940,3823,0.0,579,115.8
127,108,0,0,0,0,0,5945,3820,0.0,580,116.0
124,101,0,0,0,0,0,5957,3818,0.0,581,116.2
126,100,0,0,0,0,0,5962,3812,0.0,582,116.4
122,105,0,0,0,0,0,5963,3810,0.0,583,116.6
117,104,0,0,0,0,0,5972,3807,0.0,584,116.8
113,105,0,0,0,0,0,5977,3805,0.0,585,117.0
107,105,0,0,0,0,0,5984,3804,0.0,586,117.2
104,106,0,0,0,0,0,5989,3801,0.0,587,117.4
100,107,0,0,0,0,0,5995,3798,0.0,588,117.6
101,104,0,0,0,0,0,6000,3795,0.0,589,117.8
104,99,0,0,0,0,0,6007,3790,0.0,590,118.0
101,100,0,0,0,0,0,6013,3786,0.0,591,118.2
102,95,0,0,0,0,0,6020,3783,0.0,592,118.4
103,92,0,0,0,0,0,6026,3779,0.0,593,118.6
103,85,0,0,0,0,0,6034,3778,0.0,594,118.8
104,86,0,0,0,0,0,6037,3773,0.0,595,119.0
102,84,0,0,0,0,0,6044,3770,0.0,596,119.2
102,84,0,0,0,0,0,6047,3767,0.0,597,119.4
105,86,0,0,0,0,0,6049,3760,0.0,598,119.6
105,79,0,0,0,0,0,6057,3759,0.0,599,119.8
99,82,0,0,0,0,0,6061,3758,0.0,600,120.0
103,80,0,0,0,0,0,6066,3751,0.0,601,120.2
106,80,0,0,0,0,0,6071,3743,0.0,602,120.4
103,82,0,0,0,0,0,6075,3740,0.0,603,120.6
105,78,0,0,0,0,0,6081,3736,0.0,604,120.8
106,75,0,0,0,0,0,6088,3731,0.0,605,121.0
103,77,0,0,0,0,0,6092,3728,0.0,606,121.2
105,72,0,0,0,0,0,6098,3725,0.0,607,121.4
105,71,0,0,0,0,0,6101,3723,0.0,608,121.6
105,71,0,0,0,0,0,6103,3721,0.0,609,121.8
109,71,0,0,0,0,0,6104,3716,0.0,610,122.0
108,69,0,0,0,0,0,6110,3713,0.0,611,122.2
109,70,0,0,0,0,0,6112,3709,0.0,612,122.4
105,75,0,0,0,0,0,6112,3708,0.0,613,122.6
104,74,0,0,0,0,0,6116,3706,0.0,614,122.8
103,72,0,0,0,0,0,6122,3703,0.0,615,123.0
101,73,0,0,0,0,0,6123,3703,0.0,616,123.2
105,72,0,0,0,0,0,6127,3696,0.0,617,123.4
102,75,0,0,0,0,0,6129,3694,0.0,618,123.6
100,73,0,0,0,0,0,6133,3694,0.0,619,123.8
101,75,0,0,0,0,0,6135,3689,0.0,620,124.0
102,76,0,0,0,0,0,6138,3684,0.0,621,124.2
102,79,0,0,0,0,0,6141,3678,0.0,622,124.4
100,76,0,0,0,0,0,6148,3676,0.0,623,124.6
99,78,0,0,0,0,0,6150,3673,0.0,624,124.8
97,78,0,0,0,0,0,6155,3670,0.0,625,125.0
96,75,0,0,0,0,0,6162,3667,0.0,626,125.2
94,77,0,0,0,0,0,6165,3664,0.0,627,125.4
97,75,0,0,0,0,0,6168,3660,0.0,628,125.6
98,73,0,0,0,0,0,6171,3658,0.0,629,125.8
95,76,0,0,0,0,0,6173,3656,0.0,630,126.0
95,77,0,0,0,0,0,6177,3651,0.0,631,126.2
97,78,0,0,0,0,0,6179,3646,0.0,632,126.4
99,71,0,0,0,0,0,6186,3644,0.0,633,126.6
101,70,0,0,0,0,0,6189,3640,0.0,634,126.8
103,66,0,0,0,0,0,6193,3638,0.0,635,127.0
101,63,0,0,0,0,0,6199,3637,0.0,636,127.2
99,61,0,0,0,0,0,6204,3636,0.0,637,127.4
94,63,0,0,0,0,0,6209,3634,0.0,638,127.6
91,66,0,0,0,0,0,6212,3631,0.0,639,127.8
90,64,0,0,0,0,0,6216,3630,0.0,640,128.0
89,64,0,0,0,0,0,6217,3630,0.0,641,128.2
88,61,0,0,0,0,0,6221,3630,0.0,642,128.4
87,62,0,0,0,0,0,6223,3628,0.0,643,128.6
88,63,0,0,0,0,0,6224,3625,0.0,644,128.8
89,64,0,0,0,0,0,6226,3621,0.0,645,129.0
87,61,0,0,0,0,0,6232,3620,0.0,646,129.2
89,54,0,0,0,0,0,6239,3618,0.0,647,129.4
90,53,0,0,0,0,0,6243,3614,0.0,648,129.6
87,52,0,0,0,0,0,6249,3612,0.0,649,129.8
84,51,0,0,0,0,0,6254,3611,0.0,650,130.0
80,52,0,0,0,0,0,6258,3610,0.0,651,130.2
83,47,0,0,0,0,0,6263,3607,0.0,652,130.4
82,44,0,0,0,0,0,6269,3605,0.0,653,130.6
83,44,0,0,0,0,0,6269,3604,0.0,654,130.8
79,43,0,0,0,0,0,6275,3603,0.0,655,131.0
76,45,0,0,0,0,0,6278,3601,0.0,656,131.2
70,47,0,0,0,0,0,6284,3599,0.0,657,131.4
69,49,0,0,0,0,0,6285,3597,0.0,658,131.6
70,44,0,0,0,0,0,6291,3595,0.0,659,131.8
68,45,0,0,0,0,0,6294,3593,0.0,660,132.0
69,45,0,0,0,0,0,6296,3590,0.0,661,132.2
67,43,0,0,0,0,0,6300,3590,0.0,662,132.4
63,46,0,0,0,0,0,6302,3589,0.0,663,132.6
61,42,0,0,0,0,0,6308,3589,0.0,664,132.8
57,45,0,0,0,0,0,6311,3587,0.0,665,133.0
58,43,0,0,0,0,0,6315,3584,0.0,666,133.2
58,40,0,0,0,0,0,6321,3581,0.0,667,133.4
59,38,0,0,0,0,0,6325,3578,0.0,668,133.6
58,38,0,0,0,0,0,6328,3576,0.0,669,133.8
54,41,0,0,0,0,0,6329,3576,0.0,670,134.0
51,42,0,0,0,0,0,6331,3576,0.0,671,134.2
50,42,0,0,0,0,0,6334,3574,0.0,672,134.4
47,42,0,0,0,0,0,6340,3571,0.0,673,134.6
48,43,0,0,0,0,0,6341,3568,0.0,674,134.8
44,43,0,0,0,0,0,6345,3568,0.0,675,135.0
44,42,0,0,0,0,0,6348,3566,0.0,676,135.2
41,43,0,0,0,0,0,6351,3565,0.0,677,135.4
38,46,0,0,0,0,0,6351,3565,0.0,678,135.6
38,44,0,0,0,0,0,6353,3565,0.0,679,135.8
38,44,0,0,0,0,0,6354,3564,0.0,680,136.0
39,43,0,0,0,0,0,6356,3562,0.0,681,136.2
38,41,0,0,0,0,0,6359,3562,0.0,682,136.4
35,43,0,0,0,0,0,6361,3561,0.0,683,136.6
35,42,0,0,0,0,0,6364,3559,0.0,684,136.8
34,39,0,0,0,0,0,6368,3559,0.0,685,137.0
31,43,0,0,0,0,0,6369,3557,0.0,686,137.2
30,43,0,0,0,0,0,6370,3557,0.0,687,137.4
32,42,0,0,0,0,0,6372,3554,0.0,688,137.6
33,39,0,0,0,0,0,6376,3552,0.0,689,137.8
33,40,0,0,0,0,0,6376,3551,0.0,690,138.0
34,38,0,0,0,0,0,6379,3549,0.0,691,138.2
34,37,0,0,0,0,0,6381,3548,0.0,692,138.4
33,38,0,0,0,0,0,6382,3547,0.0,693,138.6
32,38,0,0,0,0,0,6384,3546,0.0,694,138.8
34,34,0,0,0,0,0,6388,3544,0.0,695,139.0
35,32,0,0,0,0,0,6391,3542,0.0,696,139.2
32,34,0,0,0,0,0,6392,3542,0.0,697,139.4
33,33,0,0,0,0,0,6394,3540,0.0,698,139.6
34,34,0,0,0,0,0,6394,3538,0.0,699,139.8
33,34,0,0,0,0,0,6395,3538,0.0,700,140.0
32,34,0,0,0,0,0,6397,3537,0.0,701,140.2
35,31,0,0,0,0,0,6400,3534,0.0,702,140.4
36,33,0,0,0,0,0,6400,3531,0.0,703,140.6
37,32,0,0,0,0,0,6401,3530,0.0,704,140.8
39,31,0,0,0,0,0,6402,3528,0.0,705,141.0
39,27,0,0,0,0,0,6407,3527,0.0,706,141.2
39,27,0,0,0,0,0,6407,3527,0.0,707,141.4
37,30,0,0,0,0,0,6407,3526,0.0,708,141.6
37,30,0,0,0,0,0,6409,3524,0.0,709,141.8
36,30,0,0,0,0,0,6411,3523,0.0,710,142.0
36,28,0,0,0,0,0,6414,3522,0.0,711,142.2
35,29,0,0,0,0,0,6414,3522,0.0,712,142.4
33,31,0,0,0,0,0,6414,3522,0.0,713,142.6
33,27,0,0,0,0,0,6418,3522,0.0,714,142.8
31,27,0,0,0,0,0,6420,3522,0.0,715,143.0
30,25,0,0,0,0,0,6423,3522,0.0,716,143.2
28,27,0,0,0,0,0,6424,3521,0.0,717,143.4
26,30,0,0,0,0,0,6424,3520,0.0,718,143.6
26,28,0,0,0,0,0,6427,3519,0.0,719,143.8
27,28,0,0,0,0,0,6428,3517,0.0,720,144.0
29,28,0,0,0,0,0,6428,3515,0.0,721,144.2
27,26,0,0,0,0,0,6432,3515,0.0,722,144.4
29,22,0,0,0,0,0,6436,3513,0.0,723,144.6
29,23,0,0,0,0,0,6436,3512,0.0,724,144.8
27,25,0,0,0,0,0,6436,3512,0.0,725,145.0
26,26,0,0,0,0,0,6437,3511,0.0,726,145.2
23,28,0,0,0,0,0,6438,3511,0.0,727,145.4
24,25,0,0,0,0,0,6441,3510,0.0,728,145.6
25,24,0,0,0,0,0,6442,3509,0.0,729,145.8
25,21,0,0,0,0,0,6445,3509,0.0,730,146.0
23,20,0,0,0,0,0,6448,3509,0.0,731,146.2
23,21,0,0,0,0,0,6448,3508,0.0,732,146.4
25,21,0,0,0,0,0,6449,3505,0.0,733,146.6
25,20,0,0,0,0,0,6450,3505,0.0,734,146.8
24,22,0,0,0,0,0,6450,3504,0.0,735,147.0
22,24,0,0,0,0,0,6450,3504,0.0,736,147.2
23,23,0,0,0,0,0,6451,3503,0.0,737,147.4
22,22,0,0,0,0,0,6453,3503,0.0,738,147.6
23,19,0,0,0,0,0,6456,3502,0.0,739,147.8
22,17,0,0,0,0,0,6459,3502,0.0,740,148.0
20,17,0,0,0,0,0,6461,3502,0.0,741,148.2
21,17,0,0,0,0,0,6461,3501,0.0,742,148.4
21,16,0,0,0,0,0,6462,3501,0.0,743,148.6
25,15,0,0,0,0,0,6463,3497,0.0,744,148.8
26,12,0,0,0,0,0,6466,3496,0.0,745,149.0
25,13,0,0,0,0,0,6466,3496,0.0,746,149.2
24,13,0,0,0,0,0,6467,3496,0.0,747,149.4
25,13,0,0,0,0,0,6467,3495,0.0,748,149.6
24,14,0,0,0,0,0,6467,3495,0.0,749,149.8
27,15,0,0,0,0,0,6467,3491,0.0,750,150.0
26,17,0,0,0,0,0,6467,3490,0.0,751,150.2
26,16,0,0,0,0,0,6468,3490,0.0,752,150.4
23,17,0,0,0,0,0,6470,3490,0.0,753,150.6
24,17,0,0,0,0,0,6470,3489,0.0,754,150.8
23,15,0,0,0,0,0,6473,3489,0.0,755,151.0
23,13,0,0,0,0,0,6475,3489,0.0,756,151.2
23,14,0,0,0,0,0,6475,3488,0.0,757,151.4
22,12,0,0,0,0,0,6478,3488,0.0,758,151.6
22,12,0,0,0,0,0,6478,3488,0.0,759,151.8
22,11,0,0,0,0,0,6479,3488,0.0,760,152.0
22,10,0,0,0,0,0,6480,3488,0.0,761,152.2
23,8,0,0,0,0,0,6483,3486,0.0,762,152.4
23,8,0,0,0,0,0,6483,3486,0.0,763,152.6
22,9,0,0,0,0,0,6483,3486,0.0,764,152.8
22,10,0,0,0,0,0,6483,3485,0.0,765,153.0
20,12,0,0,0,0,0,6483,3485,0.0,766,153.2
19,11,0,0,0,0,0,6485,3485,0.0,767,153.4
17,12,0,0,0,0,0,6486,3485,0.0,768,153.6
17,13,0,0,0,0,0,6486,3484,0.0,769,153.8
17,12,0,0,0,0,0,6487,3484,0.0,770,154.0
17,10,0,0,0,0,0,6489,3484,0.0,771,154.2
17,10,0,0,0,0,0,6489,3484,0.0,772,154.4
18,9,0,0,0,0,0,6490,3483,0.0,773,154.6
18,8,0,0,0,0,0,6491,3483,0.0,774,154.8
18,10,0,0,0,0,0,6491,3481,0.0,775,155.0
18,9,0,0,0,0,0,6492,3481,0.0,776,155.2
18,9,0,0,0,0,0,6493,3480,0.0,777,155.4
18,9,0,0,0,0,0,6493,3480,0.0,778,155.6
17,9,0,0,0,0,0,6494,3480,0.0,779,155.8
17,10,0,0,0,0,0,6494,3479,0.0,780,156.0
17,9,0,0,0,0,0,6495,3479,0.0,781,156.2
16,10,0,0,0,0,0,6495,3479,0.0,782,156.4
16,9,0,0,0,0,0,6497,3478,0.0,783,156.6
16,9,0,0,0,0,0,6497,3478,0.0,784,156.8
16,9,0,0,0,0,0,6498,3477,0.0,785,157.0
17,9,0,0,0,0,0,6498,3476,0.0,786,157.2
16,9,0,0,0,0,0,6499,3476,0.0,787,157.4
13,11,0,0,0,0,0,6500,3476,0.0,788,157.6
13,11,0,0,0,0,0,6500,3476,0.0,789,157.8
12,12,0,0,0,0,0,6500,3476,0.0,790,158.0
11,13,0,0,0,0,0,6500,3476,0.0,791,158.2
11,13,0,0,0,0,0,6501,3475,0.0,792,158.4
12,13,0,0,0,0,0,6501,3474,0.0,793,158.6
11,13,0,0,0,0,0,6503,3473,0.0,794,158.8
11,13,0,0,0,0,0,6503,3473,0.0,795,159.0
10,13,0,0,0,0,0,6504,3473,0.0,796,159.2
7,16,0,0,0,0,0,6504,3473,0.0,797,159.4
6,15,0,0,0,0,0,6506,3473,0.0,798,159.6
6,14,0,0,0,0,0,6507,3473,0.0,799,159.8
6,13,0,0,0,0,0,6508,3473,0.0,800,160.0
5,14,0,0,0,0,0,6508,3473,0.0,801,160.2
6,11,0,0,0,0,0,6511,3472,0.0,802,160.4
6,10,0,0,0,0,0,6512,3472,0.0,803,160.6
6,10,0,0,0,0,0,6512,3472,0.0,804,160.8
7,9,0,0,0,0,0,6513,3471,0.0,805,161.0
7,8,0,0,0,0,0,6514,3471,0.0,806,161.2
8,8,0,0,0,0,0,6514,3470,0.0,807,161.4
7,8,0,0,0,0,0,6515,3470,0.0,808,161.6
7,7,0,0,0,0,0,6516,3470,0.0,809,161.8
7,7,0,0,0,0,0,6516,3470,0.0,810,162.0
7,7,0,0,0,0,0,6516,3470,0.0,811,162.2
7,7,0,0,0,0,0,6516,3470,0.0,812,162.4
7,7,0,0,0,0,0,6516,3470,0.0,813,162.6
7,7,0,0,0,0,0,6516,3470,0.0,814,162.8
8,7,0,0,0,0,0,6516,3469,0.0,815,163.0
8,5,0,0,0,0,0,6518,3469,0.0,816,163.2
8,6,0,0,0,0,0,6518,3468,0.0,817,163.4
9,6,0,0,0,0,0,6518,3467,0.0,818,163.6
9,5,0,0,0,0,0,6519,3467,0.0,819,163.8
9,5,0,0,0,0,0,6519,3467,0.0,820,164.0
9,5,0,0,0,0,0,6519,3467,0.0,821,164.2
10,4,0,0,0,0,0,6520,3466,0.0,822,164.4
9,5,0,0,0,0,0,6520,3466,0.0,823,164.6
9,5,0,0,0,0,0,6520,3466,0.0,824,164.8
8,6,0,0,0,0,0,6520,3466,0.0,825,165.0
8,7,0,0,0,0,0,6520,3465,0.0,826,165.2
7,8,0,0,0,0,0,6520,3465,0.0,827,165.4
8,8,0,0,0,0,0,6520,3464,0.0,828,165.6
8,8,0,0,0,0,0,6520,3464,0.0,829,165.8
8,8,0,0,0,0,0,6520,3464,0.0,830,166.0
8,8,0,0,0,0,0,6520,3464,0.0,831,166.2
8,7,0,0,0,0,0,6521,3464,0.0,832,166.4
8,7,0,0,0,0,0,6521,3464,0.0,833,166.6
8,6,0,0,0,0,0,6522,3464,0.0,834,166.8
7,6,0,0,0,0,0,6523,3464,0.0,835,167.0
7,6,0,0,0,0,0,6523,3464,0.0,836,167.2
5,8,0,0,0,0,0,6523,3464,0.0,837,167.4
5,7,0,0,0,0,0,6524,3464,0.0,838,167.6
4,8,0,0,0,0,0,6524,3464,0.0,839,167.8
3,8,0,0,0,0,0,6525,3464,0.0,840,168.0
4,8,0,0,0,0,0,6525,3463,0.0,841,168.2
4,8,0,0,0,0,0,6525,3463,0.0,842,168.4
5,8,0,0,0,0,0,6525,3462,0.0,843,168.6
5,8,0,0,0,0,0,6525,3462,0.0,844,168.8
6,6,0,0,0,0,0,6527,3461,0.0,845,169.0
6,5,0,0,0,0,0,6528,3461,0.0,846,169.2
6,5,0,0,0,0,0,6528,3461,0.0,847,169.4
6,5,0,0,0,0,0,6528,3461,0.0,848,169.6
6,4,0,0,0,0,0,6529,3461,0.0,849,169.8
7,4,0,0,0,0,0,6529,3460,0.0,850,170.0
6,6,0,0,0,0,0,6529,3459,0.0,851,170.2
5,7,0,0,0,0,0,6529,3459,0.0,852,170.4
5,7,0,0,0,0,0,6529,3459,0.0,853,170.6
5,7,0,0,0,0,0,6529,3459,0.0,854,170.8
4,8,0,0,0,0,0,6529,3459,0.0,855,171.0
4,8,0,0,0,0,0,6529,3459,0.0,856,171.2
4,8,0,0,0,0,0,6529,3459,0.0,857,171.4
4,9,0,0,0,0,0,6529,3458,0.0,858,171.6
4,9,0,0,0,0,0,6529,3458,0.0,859,171.8
5,9,0,0,0,0,0,6529,3457,0.0,860,172.0
5,9,0,0,0,0,0,6529,3457,0.0,861,172.2
5,8,0,0,0,0,0,6530,3457,0.0,862,172.4
5,7,0,0,0,0,0,6531,3457,0.0,863,172.6
4,8,0,0,0,0,0,6531,3457,0.0,864,172.8
4,8,0,0,0,0,0,6531,3457,0.0,865,173.0
4,8,0,0,0,0,0,6531,3457,0.0,866,173.2
5,8,0,0,0,0,0,6531,3456,0.0,867,173.4
5,8,0,0,0,0,0,6531,3456,0.0,868,173.6
4,9,0,0,0,0,0,6531,3456,0.0,869,173.8
4,9,0,0,0,0,0,6531,3456,0.0,870,174.0
4,9,0,0,0,0,0,6531,3456,0.0,871,174.2
4,8,0,0,0,0,0,6532,3456,0.0,872,174.4
4,8,0,0,0,0,0,6532,3456,0.0,873,174.6
4,8,0,0,0,0,0,6532,3456,0.0,874,174.8
4,7,0,0,0,0,0,6533,3456,0.0,875,175.0
5,6,0,0,0,0,0,6534,3455,0.0,876,175.2
5,5,0,0,0,0,0,6535,3455,0.0,877,175.4
5,5,0,0,0,0,0,6535,3455,0.0,878,175.6
5,5,0,0,0,0,0,6535,3455,0.0,879,175.8
5,4,0,0,0,0,0,6536,3455,0.0,880,176.0
6,5,0,0,0,0,0,6536,3453,0.0,881,176.2
6,5,0,0,0,0,0,6536,3453,0.0,882,176.4
6,4,0,0,0,0,0,6537,3453,0.0,883,176.6
6,4,0,0,0,0,0,6537,3453,0.0,884,176.8
5,4,0,0,0,0,0,6538,3453,0.0,885,177.0
5,4,0,0,0,0,0,6538,3453,0.0,886,177.2
5,4,0,0,0,0,0,6538,3453,0.0,887,177.4
5,4,0,0,0,0,0,6538,3453,0.0,888,177.6
4,5,0,0,0,0,0,6538,3453,0.0,889,177.8
5,5,0,0,0,0,0,6538,3452,0.0,890,178.0
4,6,0,0,0,0,0,6538,3452,0.0,891,178.2
4,6,0,0,0,0,0,6538,3452,0.0,892,178.4
4,6,0,0,0,0,0,6538,3452,0.0,893,178.6
4,6,0,0,0,0,0,6538,3452,0.0,894,178.8
5,6,0,0,0,0,0,6538,3451,0.0,895,179.0
5,6,0,0,0,0,0,6538,3451,0.0,896,179.2
4,7,0,0,0,0,0,6538,3451,0.0,897,179.4
4,7,0,0,0,0,0,6538,3451,0.0,898,179.6
4,7,0,0,0,0,0,6538,3451,0.0,899,179.8
4,7,0,0,0,0,0,6538,3451,0.0,900,180.0
4,7,0,0,0,0,0,6538,3451,0.0,901,180.2
4,7,0,0,0,0,0,6538,3451,0.0,902,180.4
4,5,0,0,0,0,0,6540,3451,0.0,903,180.6
3,4,0,0,0,0,0,6542,3451,0.0,904,180.8
2,5,0,0,0,0,0,6542,3451,0.0,905,181.0
2,5,0,0,0,0,0,6542,3451,0.0,906,181.2
2,3,0,0,0,0,0,6544,3451,0.0,907,181.4
2,3,0,0,0,0,0,6544,3451,0.0,908,181.6
2,2,0,0,0,0,0,6545,3451,0.0,909,181.8
2,2,0,0,0,0,0,6545,3451,0.0,910,182.0
2,2,0,0,0,0,0,6545,3451,0.0,911,182.2
2,1,0,0,0,0,0,6546,3451,0.0,912,182.4
2,1,0,0,0,0,0,6546,3451,0.0,913,182.6
2,1,0,0,0,0,0,6546,3451,0.0,914,182.8
2,1,0,0,0,0,0,6546,3451,0.0,915,183.0
2,1,0,0,0,0,0,6546,3451,0.0,916,183.2
2,1,0,0,0,0,0,6546,3451,0.0,917,183.4
2,0,0,0,0,0,0,6547,3451,0.0,918,183.6
2,0,0,0,0,0,0,6547,3451,0.0,919,183.8
2,0,0,0,0,0,0,6547,3451,0.0,920,184.0
2,0,0,0,0,0,0,6547,3451,0.0,921,184.2
2,0,0,0,0,0,0,6547,3451,0.0,922,184.4
2,0,0,0,0,0,0,6547,3451,0.0,923,184.6
2,0,0,0,0,0,0,6547,3451,0.0,924,184.8
2,0,0,0,0,0,0,6547,3451,0.0,925,185.0
2,0,0,0,0,0,0,6547,3451,0.0,926,185.2
2,0,0,0,0,0,0,6547,3451,0.0,927,185.4
2,0,0,0,0,0,0,6547,3451,0.0,928,185.6
2,0,0,0,0,0,0,6547,3451,0.0,929,185.8
2,0,0,0,0,0,0,6547,3451,0.0,930,186.0
2,0,0,0,0,0,0,6547,3451,0.0,931,186.2
2,0,0,0,0,0,0,6547,3451,0.0,932,186.4
2,0,0,0,0,0,0,6547,3451,0.0,933,186.6
